CODGEO,LIBGEO,NBMENFISC16,NBPERSMENFISC16,MED16,PIMP16,TP6016,TP60AGE116,TP60AGE216,TP60AGE316,TP60AGE416,TP60AGE516,TP60AGE616,TP60TOL116,TP60TOL216,PACT16,PTSA16,PCHO16,PBEN16,PPEN16,PPAT16,PPSOC16,PPFAM16,PPMINI16,PPLOGT16,PIMPOT16,D116,D916,RD16
70199,Dampvalley-lès-Colombe,48,116,21304.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70200,Dampvalley-Saint-Pancras,,,,,,,,,,,,,,,,,,,,,,,,,,,
70201,Delain,94,219,19537.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
70202,Demangevelle,138,282,19358.0952380952,,,,,,,,,,,,,,,,,,,,,,,,
70203,La Demie,57,143,22734.5,,,,,,,,,,,,,,,,,,,,,,,,
70204,Denèvre,64,169,19200,,,,,,,,,,,,,,,,,,,,,,,,
70205,Échavanne,93,213,20764,,,,,,,,,,,,,,,,,,,,,,,,
70206,Échenans-sous-Mont-Vaudois,211,553,23923.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
70207,Échenoz-la-Méline,1457,3283.5,21251.5384615385,55,10,,,,,,,,24,72,64.1,2.4,5.5,30.5,8.4,5,2.1,1.6,1.3,-15.9,12445.5555555556,35235,2.83113114900455
70208,Échenoz-le-Sec,131,304.5,22000.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70210,Écromagny,68,144.5,20823.2,,,,,,,,,,,,,,,,,,,,,,,,
70211,Écuelle,,,,,,,,,,,,,,,,,,,,,,,,,,,
70213,Éhuns,98,220,19682.380952381,,,,,,,,,,,,,,,,,,,,,,,,
70214,Équevilley,62,133,20983.0434782609,,,,,,,,,,,,,,,,,,,,,,,,
70215,Errevet,102,247.5,26239,,,,,,,,,,,,,,,,,,,,,,,,
70216,Esboz-Brest,189,497,20194,,,,,,,,,,,,,,,,,,,,,,,,
70217,Esmoulières,,,,,,,,,,,,,,,,,,,,,,,,,,,
70218,Esmoulins,54,136,22224.8,,,,,,,,,,,,,,,,,,,,,,,,
70219,Esprels,305,723,19055.8620689655,,,,,,,,,,,,,,,,,,,,,,,,
70220,Essertenne-et-Cecey,178,424.5,20254.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70221,Étobon,127,298.5,22564,,,,,,,,,,,,,,,,,,,,,,,,
70222,Étrelles-et-la-Montbleuse,,,,,,,,,,,,,,,,,,,,,,,,,,,
70224,Étuz,277,666.5,23374.7619047619,,,,,,,,,,,,,,,,,,,,,,,,
70225,Fahy-lès-Autrey,45,107.5,22882,,,,,,,,,,,,,,,,,,,,,,,,
70226,Fallon,133,298.5,19448.5714285714,,,,,,,,,,,,,,,,,,,,,,,,
70227,Faucogney-et-la-Mer,232,469.5,17100.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70228,Faverney,422,947,18982,,,,,,,,,,,,,,,,,,,,,,,,
70229,Faymont,112,256.5,20624,,,,,,,,,,,,,,,,,,,,,,,,
70230,Fédry,52,93,18343,,,,,,,,,,,,,,,,,,,,,,,,
70231,Ferrières-lès-Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,
70232,Ferrières-lès-Scey,49,124,19759.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
70233,Les Fessey,57,139,19200.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70234,Filain,92,219,19437,,,,,,,,,,,,,,,,,,,,,,,,
70235,Flagy,63,156,18393.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
70236,Fleurey-lès-Faverney,189,459.5,20243,,,,,,,,,,,,,,,,,,,,,,,,
70237,Fleurey-lès-Lavoncourt,,,,,,,,,,,,,,,,,,,,,,,,,,,
70238,Fleurey-lès-Saint-Loup,57,137,19846.1111111111,,,,,,,,,,,,,,,,,,,,,,,,
70239,Fondremand,92,197.5,21760,,,,,,,,,,,,,,,,,,,,,,,,
70240,Fontaine-lès-Luxeuil,582,1407,19037.1428571429,,,,,,,,,,,,,,,,,,,,,,,,
70242,Fontenois-la-Ville,59,120.5,16914,,,,,,,,,,,,,,,,,,,,,,,,
70243,Fontenois-lès-Montbozon,128,315.5,16834.6153846154,,,,,,,,,,,,,,,,,,,,,,,,
70244,Fouchécourt,46,105,19466.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70245,Fougerolles-Saint-Valbert,1688,3797.5,19620.6666666667,44,14,,,,,,,9,31,64.6,57.3,2.8,4.5,34.9,8.5,5.1,2.1,1.7,1.2,-13.1,11278.6666666667,31309,2.77594869369902
70247,Fouvent-Saint-Andoche,96,204,16653.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70248,Frahier-et-Chatebier,533,1415.5,24245.4166666667,,,,,,,,,,,,,,,,,,,,,,,,
70249,Francalmont,48,108,21628.5714285714,,,,,,,,,,,,,,,,,,,,,,,,
70250,Franchevelle,163,399.5,21710.4,,,,,,,,,,,,,,,,,,,,,,,,
70251,Francourt,43,104,18243.8888888889,,,,,,,,,,,,,,,,,,,,,,,,
70252,Framont,77,173,20156.1111111111,,,,,,,,,,,,,,,,,,,,,,,,
70253,Frasne-le-Château,113,284,20432.5,,,,,,,,,,,,,,,,,,,,,,,,
70254,Frédéric-Fontaine,104,263.5,21505,,,,,,,,,,,,,,,,,,,,,,,,
70255,Fresne-Saint-Mamès,225,492.5,18653.7037037037,,,,,,,,,,,,,,,,,,,,,,,,
70256,Fresse,332,719.5,19271.4285714286,,,,,,,,,,,,,,,,,,,,,,,,
70257,Fretigney-et-Velloreille,315,773.5,18152,,,,,,,,,,,,,,,,,,,,,,,,
70258,Froideconche,893,2097,20205,48,12,,,,,,,,,64.2,57.3,3,3.8,37,7.4,5,2.2,1.7,1.2,-13.6,11943.3333333333,31937.2,2.6740608428691
70259,Froideterre,157,369,22432.3076923077,,,,,,,,,,,,,,,,,,,,,,,,
70260,Frotey-lès-Lure,274,673,21761,,,,,,,,,,,,,,,,,,,,,,,,
70261,Frotey-lès-Vesoul,570,1318.5,23103.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
70262,Genevreuille,64,163.5,20029,,,,,,,,,,,,,,,,,,,,,,,,
70263,Genevrey,103,246,22024.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70264,Georfans,,,,,,,,,,,,,,,,,,,,,,,,,,,
70265,Germigney,68,161.5,17943.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
70267,Gevigney-et-Mercey,195,449.5,19544.8,,,,,,,,,,,,,,,,,,,,,,,,
70268,Gézier-et-Fontenelay,83,212,20678.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
70269,Girefontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,
70271,Gouhenans,179,413.5,19040,,,,,,,,,,,,,,,,,,,,,,,,
70272,Gourgeon,83,194,20006,,,,,,,,,,,,,,,,,,,,,,,,
70273,Grammont,,,,,,,,,,,,,,,,,,,,,,,,,,,
70274,Grandecourt,,,,,,,,,,,,,,,,,,,,,,,,,,,
70275,Grandvelle-et-le-Perrenot,135,370.5,20652,,,,,,,,,,,,,,,,,,,,,,,,
70276,Granges-la-Ville,76,191.5,20633.6,,,,,,,,,,,,,,,,,,,,,,,,
70277,Granges-le-Bourg,168,380,21090.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
70278,Grattery,83,220.5,22862.5,,,,,,,,,,,,,,,,,,,,,,,,
70279,Gray,2452,4947,15963.3333333333,33,29,,46,33,27,,,11,40,57.8,49.2,3.9,4.6,34.6,7,12.9,3.2,5.7,4,-12.3,9087.33333333333,27674.4,3.04538185019441
70280,Gray-la-Ville,440,998.5,22580,,,,,,,,,,,,,,,,,,,,,,,,
70282,Gy,436,960,20248,,,,,,,,,,,,,,,,,,,,,,,,
70283,Haut-du-Them-Château-Lambert,205,427,18747,,,,,,,,,,,,,,,,,,,,,,,,
70284,Hautevelle,103,260,16287.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
70285,Héricourt,4659,10396.5,18819.5,43,16,,19,20,15,11,,6,31,68.7,61.6,4.1,3,31.3,5.6,7.5,2.6,2.8,2.1,-13.1,10735.4166666667,31331,2.9184707937124
70286,Hugier,47,128,23382.9166666667,,,,,,,,,,,,,,,,,,,,,,,,
70287,Hurecourt,,,,,,,,,,,,,,,,,,,,,,,,,,,
70288,Hyet,48,112.5,23820.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70289,Igny,81,197,19344.1666666667,,,,,,,,,,,,,,,,,,,,,,,,
70290,Jasney,97,233,19557.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
70291,Jonvelle,62,134,18471.5357142857,,,,,,,,,,,,,,,,,,,,,,,,
70292,Jussey,715,1454,17844,,,,,,,,,,,,,,,,,,,,,,,,
70293,Lambrey,,,,,,,,,,,,,,,,,,,,,,,,,,,
70294,Lantenot,148,376,20688.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70295,La Lanterne-et-les-Armonts,88,200.5,17388.8888888889,,,,,,,,,,,,,,,,,,,,,,,,
70296,Larians-et-Munans,102,248,21450.2380952381,,,,,,,,,,,,,,,,,,,,,,,,
70297,Larret,,,,,,,,,,,,,,,,,,,,,,,,,,,
70298,Lavigney,48,111,18991.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
70299,Lavoncourt,142,306.5,18345,,,,,,,,,,,,,,,,,,,,,,,,
70301,Lieffrans,,,,,,,,,,,,,,,,,,,,,,,,,,,
70302,Lieucourt,,,,,,,,,,,,,,,,,,,,,,,,,,,
70303,Liévans,55,151.5,18123.0769230769,,,,,,,,,,,,,,,,,,,,,,,,
70304,Linexert,57,127,18030,,,,,,,,,,,,,,,,,,,,,,,,
70305,Loeuilley,42,100.5,19298.3050847458,,,,,,,,,,,,,,,,,,,,,,,,
70306,Lomont,199,467.5,22262.6086956522,,,,,,,,,,,,,,,,,,,,,,,,
70307,Longevelle,47,116,21018.6956521739,,,,,,,,,,,,,,,,,,,,,,,,
70308,La Longine,104,221.5,14428,,,,,,,,,,,,,,,,,,,,,,,,
70309,Loulans-Verchamp,195,489.5,20105.6,,,,,,,,,,,,,,,,,,,,,,,,
70310,Lure,3688,7807,17530.6666666667,38,23,,30,28,21,15,,11,34,64.5,54.8,3.7,6.1,33,7.5,9.2,2.8,3.7,2.8,-14.2,9768.33333333333,31244,3.19849854973554
70311,Luxeuil-les-Bains,3224,6429.5,17067,39,25,40,33,33,23,,,11,37,59,49.8,3.4,5.8,37.3,9,9.1,2.4,3.9,2.8,-14.4,9425.23809523809,32316,3.42866670034861
70312,Luze,300,739.5,23997.1428571429,,,,,,,,,,,,,,,,,,,,,,,,
70313,Lyoffans,167,407.5,21133.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
70314,Magnivray,69,178.5,18810,,,,,,,,,,,,,,,,,,,,,,,,
70315,Magnoncourt,175,417,18562,,,,,,,,,,,,,,,,,,,,,,,,
70316,Le Magnoray,,,,,,,,,,,,,,,,,,,,,,,,,,,
70317,Les Magny,58,156,20033.5,,,,,,,,,,,,,,,,,,,,,,,,
70318,Magny-Danigon,173,448.5,20335.2,,,,,,,,,,,,,,,,,,,,,,,,
70319,Magny-Jobert,46,119,20875.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
70320,Magny-lès-Jussey,,,,,,,,,,,,,,,,,,,,,,,,,,,
70321,Magny-Vernois,558,1307,21333.0434782609,,,,,,,,,,,,,,,,,,,,,,,,
70322,Mailleroncourt-Charette,132,290,20311.8,,,,,,,,,,,,,,,,,,,,,,,,
70323,Mailleroncourt-Saint-Pancras,86,190.5,18712.5,,,,,,,,,,,,,,,,,,,,,,,,
70324,Mailley-et-Chazelot,278,652,21898.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70325,Maizières,131,335.5,22298,,,,,,,,,,,,,,,,,,,,,,,,
70326,La Malachère,104,286.5,21288.6956521739,,,,,,,,,,,,,,,,,,,,,,,,
70327,Malans,69,146,21295,,,,,,,,,,,,,,,,,,,,,,,,
70328,Malbouhans,154,360,20181.6,,,,,,,,,,,,,,,,,,,,,,,,
70329,Malvillers,,,,,,,,,,,,,,,,,,,,,,,,,,,
70330,Mandrevillars,96,248,25390,,,,,,,,,,,,,,,,,,,,,,,,
70331,Mantoche,221,480,20659.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
70332,Marast,,,,,,,,,,,,,,,,,,,,,,,,,,,
70334,Marnay,697,1553,20755.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
70335,Maussans,,,,,,,,,,,,,,,,,,,,,,,,,,,
70336,Mélecey,66,135.5,19205.2,,,,,,,,,,,,,,,,,,,,,,,,
70337,Melin,,,,,,,,,,,,,,,,,,,,,,,,,,,
70338,Melincourt,101,237.5,19010.9090909091,,,,,,,,,,,,,,,,,,,,,,,,
70339,Mélisey,805,1696,18909.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
70340,Membrey,94,208.5,19307.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
70341,Menoux,125,307.5,20908.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70342,Mercey-sur-Saône,62,130.5,17415.8620689655,,,,,,,,,,,,,,,,,,,,,,,,
70343,Mersuay,129,312,20897.8095238095,,,,,,,,,,,,,,,,,,,,,,,,
70344,Meurcourt,131,321,19548,,,,,,,,,,,,,,,,,,,,,,,,
70347,Mignavillers,152,356.5,20441.9047619048,,,,,,,,,,,,,,,,,,,,,,,,
70348,Moffans-et-Vacheresse,260,651.5,21498,,,,,,,,,,,,,,,,,,,,,,,,
70349,Moimay,94,211,18208,,,,,,,,,,,,,,,,,,,,,,,,
70350,Molay,,,,,,,,,,,,,,,,,,,,,,,,,,,
70351,Mollans,103,230,19155,,,,,,,,,,,,,,,,,,,,,,,,
70352,La Montagne,,,,,,,,,,,,,,,,,,,,,,,,,,,
70353,Montagney,179,448,20877.8260869565,,,,,,,,,,,,,,,,,,,,,,,,
70355,Montarlot-lès-Rioz,105,300,21331.0714285714,,,,,,,,,,,,,,,,,,,,,,,,
70356,Montboillon,116,291.5,22041.5384615385,,,,,,,,,,,,,,,,,,,,,,,,
70357,Montbozon,235,524,19229,,,,,,,,,,,,,,,,,,,,,,,,
70358,Montcey,102,255,22865.1111111111,,,,,,,,,,,,,,,,,,,,,,,,
70359,Montcourt,,,,,,,,,,,,,,,,,,,,,,,,,,,
70360,Montdoré,,,,,,,,,,,,,,,,,,,,,,,,,,,
70361,Montessaux,69,172,22560.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70362,Montigny-lès-Cherlieu,67,145,16811,,,,,,,,,,,,,,,,,,,,,,,,
70363,Montigny-lès-Vesoul,268,663.5,21684.4827586207,,,,,,,,,,,,,,,,,,,,,,,,
70364,Montjustin-et-Velotte,49,109,17449,,,,,,,,,,,,,,,,,,,,,,,,
70366,Villers-Chemin-et-Mont-lès-Étrelles,54,118,19987.4,,,,,,,,,,,,,,,,,,,,,,,,
70367,Mont-le-Vernois,67,177.5,19246.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70368,Montot,55,127,18452.5,,,,,,,,,,,,,,,,,,,,,,,,
70369,Mont-Saint-Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,
70371,Montureux-et-Prantigny,84,204,19155.8333333333,,,,,,,,,,,,,,,,,,,,,,,,
70372,Montureux-lès-Baulay,67,138.5,19776.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70373,La Roche-Morey,132,271.5,16772.6086956522,,,,,,,,,,,,,,,,,,,,,,,,
70374,Motey-Besuche,46,106,21212.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70376,Nantilly,192,463.5,21006.5217391304,,,,,,,,,,,,,,,,,,,,,,,,
70378,Navenne,727,1615.5,22949.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
70380,Neurey-en-Vaux,75,170,19987.5,,,,,,,,,,,,,,,,,,,,,,,,
70381,Neurey-lès-la-Demie,88,213.5,19905.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70383,Neuvelle-lès-Cromary,146,407.5,20573.9130434783,,,,,,,,,,,,,,,,,,,,,,,,
70384,Neuvelle-lès-la-Charité,94,233,20512.8571428571,,,,,,,,,,,,,,,,,,,,,,,,
70385,La Neuvelle-lès-Lure,138,339,20655.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
70386,La Neuvelle-lès-Scey,68,173,21149.2,,,,,,,,,,,,,,,,,,,,,,,,
70387,Noidans-le-Ferroux,288,676.5,19806,,,,,,,,,,,,,,,,,,,,,,,,
70388,Noidans-lès-Vesoul,923,2036,20366.4,48,15,,,,,,,,32,66.3,60.3,2.9,3.1,34.5,6.7,6,2.2,2.1,1.7,-13.5,11027.2222222222,32221.5,2.921996070331
70389,Noiron,,,,,,,,,,,,,,,,,,,,,,,,,,,
70390,Noroy-le-Bourg,210,490.5,20356,,,,,,,,,,,,,,,,,,,,,,,,
70392,Oigney,,,,,,,,,,,,,,,,,,,,,,,,,,,
70393,Oiselay-et-Grachaux,163,406,22326.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
70394,Onay,,,,,,,,,,,,,,,,,,,,,,,,,,,
70395,Oppenans,,,,,,,,,,,,,,,,,,,,,,,,,,,
70396,Oricourt,,,,,,,,,,,,,,,,,,,,,,,,,,,
70397,Ormenans,,,,,,,,,,,,,,,,,,,,,,,,,,,
70398,Ormoiche,,,,,,,,,,,,,,,,,,,,,,,,,,,
70399,Ormoy,97,214,17725.2173913043,,,,,,,,,,,,,,,,,,,,,,,,
70400,Ouge,49,102,18987.5,,,,,,,,,,,,,,,,,,,,,,,,
70401,Ovanches,59,124.5,19771.1538461538,,,,,,,,,,,,,,,,,,,,,,,,
70402,Oyrières,156,370,20643.6,,,,,,,,,,,,,,,,,,,,,,,,
70403,Palante,90,248,20158.6956521739,,,,,,,,,,,,,,,,,,,,,,,,
70404,Passavant-la-Rochère,272,580.5,17738,,,,,,,,,,,,,,,,,,,,,,,,
70405,Pennesières,85,194,21307.6190476191,,,,,,,,,,,,,,,,,,,,,,,,
70406,Percey-le-Grand,,,,,,,,,,,,,,,,,,,,,,,,,,,
70407,Perrouse,109,270.5,21826.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70408,Pesmes,523,1092.5,20024.7619047619,,,,,,,,,,,,,,,,,,,,,,,,
70409,Pierrecourt,49,106,18000.25,,,,,,,,,,,,,,,,,,,,,,,,
70410,Pin,276,692,20900.5,,,,,,,,,,,,,,,,,,,,,,,,
70411,La Pisseure,,,,,,,,,,,,,,,,,,,,,,,,,,,
70412,Plainemont,,,,,,,,,,,,,,,,,,,,,,,,,,,
70413,Plancher-Bas,806,2008,20929,50,11,,,,,,,,,76.3,68.9,3.6,3.8,28.1,5.4,4.3,2.6,0.9,0.7,-14.1,12271,32629.3333333333,2.65906065791976
70414,Plancher-les-Mines,447,985,17656,,,,,,,,,,,,,,,,,,,,,,,,
70415,Polaincourt-et-Clairefontaine,278,570.5,21186,,,,,,,,,,,,,,,,,,,,,,,,
70416,Pomoy,85,213.5,18882.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70417,Pontcey,129,314.5,20941.9047619048,,,,,,,,,,,,,,,,,,,,,,,,
70418,La Romaine,183,449,18478.4,,,,,,,,,,,,,,,,,,,,,,,,
70419,Pont-du-Bois,45,112,16692.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
70420,Pont-sur-l'Ognon,,,,,,,,,,,,,,,,,,,,,,,,,,,
70421,Port-sur-Saône,1357,3040.5,19208.5714285714,42,15,,,,,,,,30,69.7,62.8,3.2,3.7,30.1,5.5,7.4,2.7,2.7,2,-12.7,11139,29724,2.66846215997845
70422,Poyans,59,139.5,20233.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
70423,Preigney,57,115,20015.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
70425,La Proiselière-et-Langle,61,155.5,18956.9230769231,,,,,,,,,,,,,,,,,,,,,,,,
70426,Provenchère,111,279.5,21434,,,,,,,,,,,,,,,,,,,,,,,,
70427,Purgerot,162,364,18884.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
70428,Pusey,575,1474,22691.9047619048,,,,,,,,,,,,,,,,,,,,,,,,
70429,Pusy-et-Épenoux,234,568.5,21775.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
70430,La Quarte,,,,,,,,,,,,,,,,,,,,,,,,,,,
70431,Quenoche,89,239,20793.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
70432,Quers,142,350.5,19600.4347826087,,,,,,,,,,,,,,,,,,,,,,,,
70433,Quincey,583,1414,23082,,,,,,,,,,,,,,,,,,,,,,,,
70435,Raddon-et-Chapendu,389,904.5,19057,,,,,,,,,,,,,,,,,,,,,,,,
70436,Raincourt,48,122,16148.3440860215,,,,,,,,,,,,,,,,,,,,,,,,
70437,Ranzevelle,,,,,,,,,,,,,,,,,,,,,,,,,,,
70438,Ray-sur-Saône,90,215.5,20706.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70439,Raze,133,349,20770,,,,,,,,,,,,,,,,,,,,,,,,
70440,Recologne,,,,,,,,,,,,,,,,,,,,,,,,,,,
70441,Recologne-lès-Rioz,93,256,19557,,,,,,,,,,,,,,,,,,,,,,,,
70442,Renaucourt,49,107,18268.2608695652,,,,,,,,,,,,,,,,,,,,,,,,
70443,La Grande-Résie,,,,,,,,,,,,,,,,,,,,,,,,,,,
70444,La Résie-Saint-Martin,60,155,18354.6153846154,,,,,,,,,,,,,,,,,,,,,,,,
70445,Rignovelle,48,125,20875.2,,,,,,,,,,,,,,,,,,,,,,,,
70446,Rigny,272,602.5,21502.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
70447,Rioz,868,2229,20846.6666666667,47,,,,,,,,,,83.4,74.9,3.2,5.2,18.9,5.8,6,3.2,1.4,1.4,-14.1,13270,34426.4,2.59430293896006
70448,Roche-et-Raucourt,60,136,20339.5238095238,,,,,,,,,,,,,,,,,,,,,,,,
70449,Roche-sur-Linotte-et-Sorans-les-Cordiers,,,,,,,,,,,,,,,,,,,,,,,,,,,
70450,La Rochelle,,,,,,,,,,,,,,,,,,,,,,,,,,,
70451,Ronchamp,1183,2720.5,17825.3333333333,36,18,,,,,,,11,40,64.6,58.6,4.3,1.7,34.1,5.8,7,2.8,2.4,1.8,-11.5,10705.8333333333,28829.1666666667,2.69284657896785
70452,Rosey,103,261,20746,,,,,,,,,,,,,,,,,,,,,,,,
70453,La Rosière,,,,,,,,,,,,,,,,,,,,,,,,,,,
70454,Rosières-sur-Mance,,,,,,,,,,,,,,,,,,,,,,,,,,,
70455,Roye,620,1448,19650.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70456,Ruhans,58,148,19114,,,,,,,,,,,,,,,,,,,,,,,,
70457,Rupt-sur-Saône,61,121,20548.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
70459,Saint-Barthélemy,471,1150.5,19993,,,,,,,,,,,,,,,,,,,,,,,,
70460,Saint-Bresson,197,452.5,17880.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
70461,Saint-Broing,54,114,21138.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70462,Saint-Ferjeux,,,,,,,,,,,,,,,,,,,,,,,,,,,
70463,Saint-Gand,48,134,17979.5238095238,,,,,,,,,,,,,,,,,,,,,,,,
70464,Saint-Germain,590,1337,20410.4,,,,,,,,,,,,,,,,,,,,,,,,
70466,Saint-Loup-Nantouard,50,127,18779,,,,,,,,,,,,,,,,,,,,,,,,
70467,Saint-Loup-sur-Semouse,1325,2971.5,15845.3333333333,30,30,,47,36,,26,,18,46,52.5,44.5,3.8,4.2,42.7,5.7,10,3.2,4.1,2.7,-10.9,8930,25982,2.90951847704367
70468,Saint-Marcel,,,,,,,,,,,,,,,,,,,,,,,,,,,
70469,Sainte-Marie-en-Chanois,104,236,18225,,,,,,,,,,,,,,,,,,,,,,,,
70470,Sainte-Marie-en-Chaux,63,160,20108.8888888889,,,,,,,,,,,,,,,,,,,,,,,,
70471,Sainte-Reine,,,,,,,,,,,,,,,,,,,,,,,,,,,
70472,Saint-Rémy-en-Comté,133,272,21012.4,,,,,,,,,,,,,,,,,,,,,,,,
70473,Saint-Sauveur,768,1720,18539,,,,,,,,,,,,,,,,,,,,,,,,
70474,Saint-Sulpice,51,121,20922,,,,,,,,,,,,,,,,,,,,,,,,
70476,Saponcourt,,,,,,,,,,,,,,,,,,,,,,,,,,,
70477,Saulnot,319,803.5,19689.5,,,,,,,,,,,,,,,,,,,,,,,,
70478,Saulx,325,769.5,19469.0476190476,,,,,,,,,,,,,,,,,,,,,,,,
70479,Sauvigney-lès-Gray,45,102,18639.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
70480,Sauvigney-lès-Pesmes,62,143.5,18908,,,,,,,,,,,,,,,,,,,,,,,,
70481,Savoyeux,107,223,19688.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
70482,Scey-sur-Saône-et-Saint-Albin,672,1446,20028.4,,,,,,,,,,,,,,,,,,,,,,,,
70483,Scye,57,134.5,22895,,,,,,,,,,,,,,,,,,,,,,,,
70484,Secenans,70,176.5,18084.6153846154,,,,,,,,,,,,,,,,,,,,,,,,
70485,Selles,104,209,20243.8095238095,,,,,,,,,,,,,,,,,,,,,,,,
70486,Semmadon,48,111,18848.5,,,,,,,,,,,,,,,,,,,,,,,,
70487,Senargent-Mignafans,126,289.5,20697.6,,,,,,,,,,,,,,,,,,,,,,,,
70488,Senoncourt,83,194,20551.4285714286,,,,,,,,,,,,,,,,,,,,,,,,
70489,Servance-Miellin,420,837,18526,,,,,,,,,,,,,,,,,,,,,,,,
70490,Servigney,45,120,18834.5,,,,,,,,,,,,,,,,,,,,,,,,
70491,Seveux-Motey,214,486.5,20064.1666666667,,,,,,,,,,,,,,,,,,,,,,,,
70492,Soing-Cubry-Charentenay,242,547.5,20386.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
70493,Sorans-lès-Breurey,156,427.5,23715.7692307692,,,,,,,,,,,,,,,,,,,,,,,,
70494,Sornay,132,340.5,21430.9523809524,,,,,,,,,,,,,,,,,,,,,,,,
70496,Tartécourt,,,,,,,,,,,,,,,,,,,,,,,,,,,
70498,Ternuay-Melay-et-Saint-Hilaire,211,492.5,18872.5,,,,,,,,,,,,,,,,,,,,,,,,
70499,Theuley,48,107,18603.9285714286,,,,,,,,,,,,,,,,,,,,,,,,
70500,Thieffrans,82,188.5,20864,,,,,,,,,,,,,,,,,,,,,,,,
70501,Thiénans,,,,,,,,,,,,,,,,,,,,,,,,,,,
70502,Tincey-et-Pontrebeau,,,,,,,,,,,,,,,,,,,,,,,,,,,
70503,Traitiéfontaine,68,172,20174,,,,,,,,,,,,,,,,,,,,,,,,
70504,Traves,159,377.5,20068.8,,,,,,,,,,,,,,,,,,,,,,,,
70505,Le Tremblois,69,174,19973.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
70506,Trémoins,156,394.5,21170,,,,,,,,,,,,,,,,,,,,,,,,
70507,Trésilley,90,227,21500.7391304348,,,,,,,,,,,,,,,,,,,,,,,,
70509,Tromarey,,,,,,,,,,,,,,,,,,,,,,,,,,,
70510,Vadans,59,135,18781.7391304348,,,,,,,,,,,,,,,,,,,,,,,,
70511,Vaite,90,213,19328.0952380952,,,,,,,,,,,,,,,,,,,,,,,,
70512,La Vaivre,96,218,18235.7142857143,,,,,,,,,,,,,,,,,,,,,,,,
70513,Vaivre-et-Montoille,1063,2444.5,21220.6666666667,56,10,,,,,,,,,68.5,60.5,2.6,5.3,34.9,8.4,4.3,2.1,1.3,1,-16.1,12633.8095238095,33280.6666666667,2.63425426859146
70514,Valay,245,658.5,18519.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
